node,r,s,a,x,y,scenario_d,scenario_m,scenario_c,scenario_h,scenario_r,scenario_s,scenario_a,scenario_x,scenario_y,selection,true_x,true_y,true_angle,true_selection
232,2.73324093592458,1.94678203550169,0.640075396297615,131.849023830423,-22.6644838730896,1,0,1,7,3.30421980855789,0.988876471436186,1.69446121089725,132.012911578324,-22.5962494521765,3,0.740465691475189,-0.672094159882505,5.54615197068932,3
233,3.21477208950956,1.72091870516444,0.897836102936095,131.397315628802,-22.7911808099955,0,0,3,5,2.48390947560521,0.923065939390795,1.71450447324288,131.585013008779,-22.4057560388401,1,-0.724647790900642,-0.689119422990543,3.90186582377429,1
234,3.84793997195388,1.54432997571601,2.49003147037066,129.441192536708,-23.0911252153599,0,1,0,2,5.08758614726635,1.18500244555407,3.75620326068049,129.983132099947,-22.8103846943115,2,0.0593483645084165,0.998237332316407,1.51141306720047,2
235,2.65671827667813,1.59444847322544,4.53494678265754,128.295658676896,-21.2797817543791,0,0,3,1,1.29438968147575,2.65142247338773,4.68015400584454,126.151709812975,-23.8610098527177,1,0.68933011241517,0.724447372911027,0.810232369050818,1
236,0.763779641068105,1.13072889735698,1.03389216465481,132.420612025489,-16.3084895704024,1,1,0,3,-1.60382379823899,0.547633704528302,0.622738796289308,132.218183113208,-16.5216822893082,3,-0.714914935516864,0.699211437960592,2.36729876800346,3
237,0.369220968074511,1.04860976737863,2.49908479636369,133.138884859529,-16.2494791282826,0,1,0,2,0.0325351468406978,0.431671472097288,3.12751219204126,133.078554526932,-16.0593557188336,2,0.000140183727214819,0.999999990174261,1.57065614306722,2
238,-0.238963018872462,0.92575660341852,0.704132039455692,132.433130947606,-13.0291789307282,0,0,0,3,0.715006405933735,1.3042824171506,2.2504049421506,132.375116837349,-12.893233875,3,-0.702894678560309,0.711293941244827,2.35025527967438,3
239,-0.23231762563608,0.504288555821012,1.07152822770417,131.373886073411,-15.2767677777457,0,0,1,2,-2.15530794260758,1.28625244323281,2.36753003878264,131.43479439132,-15.8775837109231,2,-0.0272613731242597,0.999628339702001,1.59806107774468,2
240,2.24792760811007,1.39640307232469,1.23322853889993,123.312581669546,-24.2550587853956,1,0,2,3,2.89058507881174,2.17676323741828,1.80029018612288,123.658551634455,-25.1488465187306,3,-0.719745850953121,0.694237646656941,2.37423249257955,3
241,8.78428632730496,0.821866108376271,1.9910029742903,128.127571706268,-25.4596607182738,1,0,3,6,9.03756676276554,1.7058088782755,2.78551245959889,127.767424330387,-24.1220533170603,2,-0.14815148330697,-0.988964679851583,4.56369011374393,2
242,11.5076371108383,1.89337757469156,1.7415967675758,125.789850878051,-24.5411907593847,1,0,3,3,12.8084331348533,1.98714166135834,3.00471636347649,127.669852801343,-25.4654086965359,3,-0.94991577719912,0.312506025907009,2.82376260604612,0
243,12.5543289134671,0.978691304518392,0.456369184599899,127.369233838145,-24.9087797042794,1,0,0,4,11.8675328997448,0.644433820734597,1.79365194043019,127.113577542836,-25.0091450929639,0,-0.999496188586077,-0.031739076891207,3.17333706172513,0
244,3.14592635478606,1.46984937321827,0.966389046655085,132.449607783846,-22.7815071966822,1,0,2,0,4.45568323538776,0.432324960426531,3.07224752320204,131.000601571429,-22.7391947163265,0,0.999870867227674,0.0160701235022812,0.0160708152645462,0
245,3.09096876979433,1.43678399936749,0.77896476485198,131.570407625513,-22.9095411123272,0,0,2,4,5.14393184402303,1.52668550216729,1.89181057078226,132.48303765662,-22.9510158313579,0,-0.998077355071913,-0.0619805880308897,3.20361299441564,0
246,2.37371395851435,0.949938742380566,1.74779257639569,130.652523609313,-23.3527835088694,0,0,3,4,2.53763011726262,0.929100222643632,3.7832227524173,133.059128793357,-23.3640135931432,0,-0.999754763111621,-0.0221452847266793,3.16373974877431,0
247,1.42813566023817,0.687023273857201,1.68658888065994,125.34319966278,-23.716214833862,1,0,3,4,3.0209567699371,-0.0666727573202931,3.53936240267487,128.268502826928,-23.7377324951617,0,-0.999998296677654,0.00184570902124455,3.1397469435206,0
248,2.40555412907933,0.581705015976572,1.50075179787536,133.361212902151,-23.3644553269704,1,0,3,0,2.59785382404922,1.42904304269326,3.69507004640815,130.504200347999,-23.3587091436739,0,0.999395814984834,0.0347563661909404,0.0347633676415829,0
249,5.71813464225421,5.46028402996706,0.605924752501708,130.450827932067,-22.1901407326626,1,1,3,3,5.87558772399373,5.06913951097752,1.32642467950863,130.703611447987,-22.4465113878725,3,-0.737498326846645,0.67534896009278,2.40015488653388,3
250,2.49152746934993,0.788520164569308,0.889732651251576,135.443161947434,-22.5973984251199,0,0,0,5,2.51361419387134,-0.0630336329272935,1.54850938224971,135.34874267225,-22.6045599124477,1,-0.728438257521773,-0.685111454420843,3.89634934605434,1
251,1.97841287033426,1.32226719040234,1.03792493006121,132.794740465331,-22.8230476943461,0,1,1,6,2.21827668797578,0.638825346418685,1.65808775123414,133.051373875433,-22.150913200692,2,-0.0141119122187836,-0.999900422008876,4.69827659973529,2
252,1.54107847533436,1.09232225174438,1.51553184039979,133.121551379159,-23.3965095263915,1,1,1,1,1.65819622094668,1.43268012934509,2.03641160742233,133.250120235097,-23.5010841729639,1,0.709454920789095,0.704750817926548,0.782071854230047,1
253,1.32696005070387,0.871601953529025,2.16153118620053,132.375439605336,-24.1789735893134,1,0,3,5,0.961596649076007,1.52001989019475,3.92802761948862,133.303267131349,-22.9567069309982,1,-0.70233775763617,-0.711843855208849,3.93371269366318,1
254,0.576704567880717,0.179572838361876,0.987185609372198,135.039896240576,-24.0492666287965,1,0,3,7,3.12560135132425,0.424272004165595,1.52689981221394,133.931295911545,-23.5002011133968,3,0.739026591237007,-0.673676255663363,5.54401327054698,3
255,0.207352793787535,0.161810855621047,0.881115416278115,135.048200883884,-23.9105319631558,1,1,2,7,1.66623707767575,1.7352586966485,1.14390947822888,134.630882888283,-23.7921007275204,3,0.70627625321278,-0.707936334812473,5.49661328855609,3
256,2.71503290258515,0.249741658156744,5.43326771298493,134.407431124272,-22.1704306316632,0,1,2,2,1.10140767120682,0.504854395079021,5.46412553988186,134.326787849626,-23.1543736697571,2,0.0055462832574673,0.99998461925273,1.56525001510193,2
257,2.5781630837332,0.382475990697111,0.668480966128094,133.829561484658,-14.2759412830262,1,0,2,1,0.11892268651363,0.0427799583012912,1.01555022437303,133.09818892396,-14.8929756573888,1,0.707150305348803,0.707063254345108,0.785336609042387,1
258,6.39896302683752,3.0677660939522,0.920460308239165,126.406251334159,-21.9265389841168,0,0,1,4,3.62535262870838,1.7816530110999,3.08163967545409,127.722941195762,-22.0264464858729,0,-0.998374451103091,-0.0569952224717232,3.19861877899648,0
259,6.46963006199068,2.64884638726444,0.566382135965645,125.277608358287,-22.2029669914056,0,0,1,4,6.75465786938838,2.76211829724771,0.849605651834862,125.759000441726,-22.2573687393816,0,-0.991892622792201,-0.127078813538718,3.26901601001571,0
260,6.62079436324848,2.55512484532366,0.439975393171382,124.679715816023,-22.2273281350104,1,1,0,2,7.44441567611846,2.17292917327977,0.0883676304977946,124.569164839319,-22.0970952583491,2,0.15265795249886,0.988279084843373,1.41753913358938,2
261,6.23236213010848,1.99583840546239,1.17041302478063,123.665780911217,-22.6993615312693,0,0,3,4,6.97095695357697,2.60305566728682,2.61278359428128,126.04917751938,-22.4321089435216,0,-0.992626165812496,-0.121215902192671,3.26310737934657,0
262,5.78578636189455,1.56354832182269,1.04672763623341,121.507361880212,-23.2291823152094,0,0,2,6,5.98462282321599,1.77795633798763,1.36177754110371,121.752121408183,-22.4865538772598,2,-0.102599171719269,-0.994722780458214,4.60960894737857,2
263,4.48235073848593,0.911347879479614,1.33915820204264,119.964706273298,-24.4771878964006,1,0,3,5,2.72001290065334,0.568562399767487,2.24927115245062,121.296295426595,-23.4263302267487,1,-0.730426927389533,-0.682990851874522,3.89344215342999,1
264,1.56144120933573,4.35344457059066,1.87410850356827,138.197158578008,-26.8266919461559,1,0,2,0,1.05161146087641,5.18430920153734,4.55032997832103,135.716609938264,-26.9645697917928,0,0.998549346414175,0.0538442455219129,0.0538702970885399,0
265,1.51466358679921,4.54136182970782,0.766773805401354,137.310314239921,-27.766271761268,1,0,3,5,2.49618843296565,4.2178820683265,1.26840491143807,137.111383391113,-26.120360671289,1,-0.673006634555551,-0.739636444372646,3.97412265525756,1
266,0.162631830747662,11.4534905952189,6.91756636106577,136.689977230682,-28.4742288035622,0,1,1,4,0.1395695233337,11.981237109974,6.94123027209539,134.410823105795,-28.3988298889,0,-0.999860268505244,-0.0167165625838923,3.1583099948273,0
267,-6.22422258607919,16.8342828538175,1.1132791894835,115.86817151738,-29.1714792503375,1,0,1,3,-5.54321199011206,17.1542031048121,2.33298597112722,116.824749653922,-30.9687555702044,3,-0.418996893978382,0.907987666676409,2.00313660757444,3
268,0.987363177356681,2.97470824978209,1.15960451425794,136.640667412403,-28.3586121450992,0,0,1,7,0.737902348084407,2.0347237557413,2.26167833498493,136.084496629213,-27.7962375335708,3,0.694390071832922,-0.719598796649821,5.47996093941797,3
269,0.474934224216255,1.67541279204876,0.981049232683596,137.760269617391,-30.0157618854895,0,0,0,2,2.67503119326176,0.91442773758931,1.73712948823207,137.544892211055,-29.8548154728186,2,0.0242512494224984,0.999705895201908,1.54654269962307,2
270,-0.319149692928456,6.13826342786818,1.02148469981239,143.25217062683,-26.1128369842945,0,0,2,1,-0.0726368491648822,4.65008976021413,2.24068791877088,142.862701584582,-27.0517299164882,1,0.634891853692294,0.772601018712222,0.882927791727413,1
271,-0.786022648592586,6.32304960202165,1.2166734776092,144.284594833918,-25.4601168684063,0,0,2,2,-1.13812277610959,7.11117678821918,2.24808345377534,144.415883671233,-27.030732739726,2,-0.0536746229807988,0.998558478431719,1.62449675569846,2
272,-2.27827765934774,7.31080328846618,2.63778335254823,146.198618277676,-24.224215585469,0,0,3,3,-2.42918472177152,7.81012924793046,2.43568167466611,147.59571419702,-25.5522502980132,3,-0.570068570517376,0.821597118366585,2.1773856396183,3
273,-1.58933083947858,9.40382486076189,0.354722306605274,148.061023497647,-27.1779465086305,0,0,1,6,-0.51871766241292,9.43572464597847,1.51338762355921,148.06122849905,-26.5143949335022,2,0.0258835219872319,-0.999664965520717,4.73827539338346,2
274,2.04408589175355,3.22628939214683,0.560142017437425,142.987991735046,-15.8059464602641,1,0,1,4,0.686221309803922,1.80797978045157,1.1154266802139,143.22800516934,-15.6164207843137,0,-0.999923764843495,-0.0123476516476057,3.15394061902202,0
275,1.27851418789681,1.63908804559364,0.955689200124149,132.381574883473,-16.3201027606791,1,0,2,2,0.678782375469888,1.07648409109861,1.15969259020185,132.099281568498,-16.5226307577763,2,0.00722309118808605,0.999973913136582,1.56357317279689,2
276,1.02123537041455,1.26269433422793,0.962438427915178,132.565020065444,-16.3998344550975,1,1,1,3,1.40291965652333,1.48804970053948,2.34513628041178,132.34244678134,-16.3865032681783,3,-0.706236153639751,0.707976338087743,2.35496399365814,3
277,0.630388582389731,1.09793312523695,1.7630299055232,133.188575641246,-16.8008359538447,1,1,0,2,0.18244104326713,0.231726711852036,2.7662059164184,133.448677788812,-16.4604733763654,2,0.000422537701685491,0.999999910730941,1.57037378908064,2
278,0.327874647766123,1.33772878475479,0.750142767193849,134.02534217921,-18.1611864440198,0,1,3,0,0.116749822002861,0.555412346995708,0.986733522038627,133.599721065808,-17.9077943097282,0,0.999999789818254,0.000648354416124096,0.000648354461548188,0
279,-0.0620613186255077,1.36583978635046,0.999926664780362,134.988696908906,-18.4784769831279,0,0,2,6,0.890878148657074,1.1846751617506,2.21986095676978,134.778170143885,-16.57570441247,2,-0.0104073776748687,-0.99994584177841,4.70198141482406,2
280,-0.27031009253618,1.50945493705819,0.812151986744024,136.441118152121,-19.4494073651813,0,0,2,6,0.414944297935549,0.82253381724572,1.47766924959718,136.904101208459,-18.7213108987915,2,-0.00339010142646366,-0.999994253589649,4.70899887246457,2
281,-0.41743992045592,1.50612267315566,0.283983828356676,136.727574787918,-19.8215565789634,0,0,1,6,-1.26155291772462,2.6972209741797,1.32329714229991,136.171775804968,-19.2686266421343,2,0.0317033465819239,-0.999497322565452,4.74409764022061,2
282,-0.708067152001989,1.15212720572408,3.76532556019893,135.777253395814,-20.3206176456242,0,1,0,3,0.651756136333577,1.72593528985016,4.34342600533013,135.80160012517,-20.4258078142276,3,-0.698072322283089,0.716027257066583,2.34349809294722,3
283,-0.680782097998325,1.07765083576698,0.884360657947178,131.900180733996,-17.6921544520308,1,1,3,4,-0.802060095534033,0.235370139940812,2.06762726152273,132.105539386602,-17.8475242776433,0,-0.999998240798169,0.0018757400053311,3.13971691248453,0
284,-0.753804333382153,1.42364638307655,1.15530313991712,139.299686035633,-19.9577771983489,0,0,3,7,0.732632375549692,1.59134786569921,1.8145158008971,138.470691615362,-19.1524931896804,3,0.700042461114177,-0.714101220162245,5.48784593618069,3
285,0.322897926911373,1.03120782013045,3.8257321108085,136.713514961584,-19.3573677804012,0,1,0,1,-0.824473964515121,0.387535297123262,4.44382928965171,136.711239300559,-19.3525338569586,1,0.708974840782619,0.70523377339522,0.782752826193682,1
286,0.308327963054372,1.18081752479882,3.31877454340456,134.01685332137,-18.6195123523203,0,0,3,7,-0.0550354489232725,0.597452060016956,4.31838304257736,132.04143236117,-17.1256748647732,3,0.705857042279383,-0.708354315201511,5.49602130424672,3
287,1.09960533902295,1.01169607791373,0.852806969774412,131.977515957689,-15.8216595011583,1,1,0,4,-0.00458736815498157,1.82576165877306,0.918107282318573,131.977593234932,-15.5739719434194,0,-0.999999996492601,8.37543910015558e-05,3.14150889919869,0
288,1.72047036470514,1.09225732452797,1.09439945866609,132.255972651819,-13.8805018852562,1,0,0,7,2.56302672297482,0.175571694170772,2.26341033466886,132.31537895457,-13.9542766852764,3,0.729214264486798,-0.684285434938504,5.52956197041051,3
289,2.24802889932778,3.15821530906134,1.29761560519697,129.726179246226,-17.6642988022844,1,1,0,0,2.27890755056773,4.31098178693953,2.90209322398997,130.644641642461,-17.6786130155796,0,0.995667197196115,0.0929883456548836,0.0931228789011192,0
290,3.25026654744589,3.28218840514899,1.74032115910013,128.200149854723,-17.8268926967628,0,0,3,5,4.60457261967705,1.78842805119947,2.92341285178706,129.269110603048,-16.7162670775348,1,-0.757844786260242,-0.652434885592553,3.85238557259548,1
291,7.29792564418831,4.63352166719096,0.840277860888606,123.087207704402,-20.074111512936,1,0,3,4,6.43397340587986,4.81990221389594,1.92285114490905,124.644525676819,-19.8664423752115,0,-0.976783426743289,-0.214229169908389,3.35749526356087,0
292,7.20318960498997,4.30811911259432,1.34840971097228,123.204955350804,-20.1028327134849,0,0,3,6,7.15092478590308,4.28296006044053,1.5247940003304,123.599034251101,-18.7736714933921,2,-0.250543714173052,-0.968105287294916,4.45914713891453,2
293,7.58000188723313,3.65727602417239,0.829850176955939,122.854819481003,-21.6744736570352,0,0,3,7,5.25596900963447,3.35981537698172,2.12677487310705,122.000779634465,-20.810710310705,3,0.761398974692858,-0.648283580955637,5.57785733647492,3
294,2.84131043504075,3.1342165931232,1.0585058610681,128.729927743179,-16.8743470088666,1,1,1,4,3.95371998778098,3.49148266619597,1.46922254266571,129.074964495677,-16.6933724149856,0,-0.99294926913271,-0.118540073092673,3.26041211284294,0
295,2.68207893373067,3.15246792035278,0.463496881389459,129.219045249193,-16.5919574488808,1,1,2,0,0.697788859906755,4.85129633384728,0.585921069878855,129.053795264317,-16.6740986563877,0,0.999433049372694,0.0336686771584383,0.0336750414276308,0
296,1.65836272621408,2.95461244894134,0.941054078403659,129.929378211788,-16.4067347903289,1,1,0,7,3.02919411540966,3.04306462240552,1.26240616154483,129.702495834483,-16.539731017931,3,0.706808937367993,-0.707404499601698,5.49736601767562,3
297,1.70030854382158,2.73951911537358,1.18722807919734,129.378119254893,-24.8988410639385,1,1,0,5,1.34219585706313,3.20333590250192,1.93631245573518,130.672386720554,-23.6502371324095,1,-0.679498086228974,-0.73367727974305,3.96531066964795,1
298,1.95888412752974,2.70477557474091,5.14285489086483,129.668138576452,-25.1567137832012,1,1,0,1,2.95827108133968,2.71596468239988,5.60160902898887,129.817591874274,-24.5176128700408,1,0.711281290644163,0.702907480099318,0.779476950576506,1
299,0.199444035126283,2.31539130262182,1.30845227409312,127.535881476214,-26.2867106047744,1,1,3,4,1.96251983463068,1.18736931291065,2.35868858405106,128.179867399037,-26.6696831533794,0,-0.999748359588154,-0.022432509908503,3.16402704532973,0
300,0.0733693917314238,2.21459120931762,1.97090735306424,128.574135999244,-27.003848320676,1,1,1,0,1.61181162108556,4.12987619706054,3.8883357419092,128.342777357392,-27.188892516007,0,0.997901896472511,0.0647441504428487,0.0647894684546916,0
301,-0.0246648908373729,2.2548406267373,1.10739513582613,126.059962178543,-25.8598400957772,0,1,2,4,-1.70693534007403,3.52731492224753,2.16399190840357,126.52461691344,-25.9902365774487,0,-0.998292999233142,0.0584045176514417,3.08315488104532,0
302,0.423115389130624,2.42522660121759,1.11286664353731,129.283857456903,-25.1020898041122,1,1,1,1,0.300610607791464,3.22142187573761,1.21348238380407,129.14333282727,-24.8036020137496,1,0.672072396272079,0.740485444940753,0.83379238170032,1
303,0.182213621286909,2.08399838157977,1.24536145830782,128.44262351598,-25.2513375025139,0,1,1,7,1.29038533768613,2.57630926125102,1.4583165026308,128.24335958096,-25.174657593572,3,0.689461728695083,-0.724322113886348,5.47313463201555,3
304,-2.40354609610213,2.16463243012607,1.74965397780245,130.29926298965,-26.9282583302871,1,1,0,3,-0.856806876379523,0.609716655571546,3.21123355285773,130.169734231086,-26.9013948622533,3,-0.708373161782477,0.705838128515524,2.35798703036591,3
305,-4.5428097785414,2.90904736549854,1.02259293599137,133.453670475164,-29.0827710104388,0,0,3,6,-3.49619138263083,0.734327569211973,1.44677353184687,133.342738464671,-28.0520059214009,2,0.025527477141275,-0.999674120856793,4.73791923084493,2
306,-0.671914406451631,3.27025818265405,1.69922727815073,132.768986573408,-24.6974126357631,1,0,3,1,-1.98957101450761,1.76553852349079,2.90461742172618,131.420224403523,-25.709771265012,1,0.710074082773624,0.704126975035892,0.781192910793276,1
307,0.910629308026756,3.19190868756596,0.782434299582352,119.400819477114,-31.6498967258515,0,0,0,7,3.76369666487056,4.41980589981939,1.49472061942505,119.457902709211,-31.836316384708,3,0.687917518728017,-0.725788872487783,5.47100485105689,3
308,1.31041905963689,0.831346800469142,0.845418015429748,119.242356001356,-31.590814474364,1,0,0,5,0.915128595945946,2.01595659929054,2.60608554511824,119.400443885135,-31.6543305608108,1,-0.696085535100957,-0.717958862208146,3.94245821164182,1
309,1.414158339001,0.313984589150716,0.731463529044244,117.5363959978,-31.9999047034739,1,0,2,3,1.83324879981735,0.890627099908676,1.21219166142466,118.171799238965,-32.6383872694064,3,-0.716085925434533,0.698012139861885,2.36897493445541,3
310,4.72361666957111,4.1571774152093,2.5576849606985,128.63352855873,-27.0534391846712,1,1,0,6,5.60819863847473,4.62867373407046,3.12054747472754,128.147566737037,-26.9660258319039,2,-0.209059057428054,-0.977903016923096,4.50177632414562,2
311,2.47740032605863,4.31501612966822,4.54093998554452,129.728368182955,-25.3629932708707,0,0,2,2,2.20761753673552,3.82823254337489,5.05944617930051,130.209148953931,-27.497461885038,2,0.0735108012894323,0.997294420967943,1.49721915724655,2
312,2.11373183572863,3.22382108132716,1.76115696892189,132.919735400359,-19.004875282304,1,0,2,1,-0.0391784470082237,1.75292355694901,3.61233548162747,131.550642171053,-20.1886177927632,1,0.696325835379731,0.71772580487448,0.800530804492222,1
313,2.02219907478403,3.25331193651532,0.599604787633241,131.762044716974,-19.3246028044289,0,0,0,5,1.88763404195383,3.69384668546136,1.33172523190365,131.633545232519,-19.3577525192372,1,-0.6756252689829,-0.73724520745257,3.97057649205628,1
314,1.79092575984772,3.21955792984822,1.22426411738951,131.584860572997,-19.3834759138005,1,1,2,2,1.99667046808884,4.74699368445354,2.62235774359712,130.456932008572,-19.5326524878239,2,0.0771211049241666,0.997021732549133,1.49359856811928,2
315,1.43428051755471,3.03212048465281,1.17120705307224,131.778627463181,-20.2498159249115,0,1,1,5,1.50073315711311,3.28921881463196,1.90618416222621,131.745048994614,-20.6269438761221,1,-0.679434305612626,-0.733736345260808,3.96539759894344,1
316,0.534335128305837,2.74474477020117,3.23243228159966,130.108113608258,-21.9693142329765,0,0,3,5,0.725269363343866,2.32325458868852,4.2412898114428,131.661521875551,-20.0196552926141,1,-0.690461219186263,-0.723369411020275,3.9502625230847,1
317,-1.12731329194498,2.4205954281731,0.902121633381087,122.579355870245,-26.0303310936606,0,0,3,5,0.271504902656329,2.94077157707168,1.36721113548551,123.932906456533,-24.7044077071683,1,-0.677715973258923,-0.735323778746282,3.96773696074624,1
318,-1.58447193067587,2.32068806518741,1.1121185240663,121.981868582397,-26.6041364855195,1,1,1,0,-1.8520407638001,2.57648140922882,2.04251293442415,122.166308117707,-26.5315028589548,0,0.998937475384979,-0.0460860094983887,6.23708296823431,0
